latitude, longitude, checkins, id, name
55.6171264803, 37.3858551717, 42, 4f97fc6fe4b0c56b6fb8996e, Остановка Картмазово Епт
55.6159937602, 37.3810230236, 10, 4f2bd0a1e4b0de3552e76cd1, институт полиомиелита
55.632373, 37.37692, 0, 4f943177e4b05b20f127f32a, Коатбище
55.616433, 37.381991, 1, 4f8a7dbae4b09582a34fb2ba, Пробка В Сторону Области
55.629323, 37.378422, 39, 4e59132d2271886714ede924, Скейтпарк Ново-Переделкино
55.6173434807, 37.3870274845, 70, 4e738716a8095a7c4255f817, Адванс Авто BMW
55.6237814738, 37.3864984723, 8, 4fc91664e4b090ae8f8d2ec7, родниковая ул. д.18
55.6223, 37.3742, 0, 4fd78a68e4b0c7d3144a9eea, картмазово
55.623, 37.3831, 1, 4fd78a7ae4b0a3fdba0c5344, деревня картмазово
55.613910422, 37.3735569192, 48, 4f98d120e4b037b5693567b6, Адская Пробка на Киевке((((
55.6140969833, 37.3742466699, 14, 4e99988302d57894de258e5e, Почтовое Отделение 27-119027
55.614317, 37.374973, 1, 4f615fdae4b0ee949951fcbc, Утренняя Ебань
55.6334152222, 37.3841400146, 1, 4fbbdd0fe4b0617d85e04ddc, Kworx
55.6329492919, 37.3956147561, 31, 4e99b579b803718519595513, Родительский Дом.
55.62942, 37.387552, 3, 4fa68d97e4b0d607b9e0be90, Шашлыки
55.6329492919, 37.3956147561, 2, 4fc88a82e4b01d2b69734df0, Дом:)
55.6165746007, 37.3687667149, 28, 4f72908ae4b0a4b289b0b5d3, Пробка На Киевке
55.6329492919, 37.3956147561, 0, 4ed0f98929c223f929816c26, Дом Тёмочки
55.634185, 37.387437, 6, 4f9431cbe4b01970bc6adf30, Клатбище
55.6127607349, 37.3692113812, 2, 4fb1d9cbe4b059b0d4627e7f, Ммм Косметолог В 7.30 Утра
55.631589, 37.390098, 1, 4fc39c24e4b0524b5d1ec8aa, Соленья-варенья хоум!
55.6326474177, 37.39031568, 3, 4f2d893de4b07ca31556cca5, Пьяная дорога в Передос
55.6320342666, 37.3926630224, 11, 4e72375c52b16b2491b82a1f, Пробка на Родниковой
55.631975, 37.392558, 0, 4efd9c31f790570bcff9d6a9, Очистные
55.6165746007, 37.3687667149, 1, 4fac324ae4b033cf3f1367a2, сам не пойму где
55.6343081712, 37.3807852088, 118, 4e2a7f98227197a112cf7926, шк.1436
55.6401535422, 37.3671789918, 71, 4eabd3869adfbd5e5daf45cb, Сбербанк
55.6445108152, 37.363134442, 28, 4fb00240e4b03b8055845d74, Julia Home
55.6404266357, 37.3657798767, 27, 4faaa257e4b09d3b3fe996e8, 11 кв 91
55.6419763388, 37.3684164281, 16, 4fc4b9f7e4b0d678235cf2da, Новопередклкинкская улица
55.6387311981, 37.3793767928, 74, 4f7bcd09e4b0a12a32eed77d, Родниковая Дом 14
55.641805382, 37.3689147083, 7, 4fa75fbae4b0cfe54e52df28, Дом Ляли)))
55.6445108152, 37.363134442, 0, 4f9ebd18e4b0d8e62464304b, новопеределкинская д.6
55.6355148146, 37.3795936824, 86, 4ec5003ae5fa74ea532c9bfe, Родниковая, д16 к4
55.6404042249, 37.3673713932, 8, 4f85c3e1e4b0a7ed05eb1faf, Стекляшка
55.6445108152, 37.363134442, 32, 4ee1ee8d469093b95867ed6d, Дом 12
55.6445108152, 37.363134442, 57, 4f47f946e4b0e132294d74e6, Общежитие 228
55.6445108152, 37.363134442, 67, 4ed1dea9775bbb5f34b4f399, Дом В Ново-переделкино
55.6417630535, 37.3690336733, 6, 4f69e1d4e4b0e2bc7161f280, Finn Flare
55.6445108152, 37.363134442, 6, 4f8caea5e4b05cdaa035af77, солнцево
55.6403962556, 37.3657386608, 32, 4e9ad69b5c5ce9b9830dfc3c, Кафе Драйв
55.6419507188, 37.3664841686, 11, 4f358894e4b07c011742ffb9, Cinema 4D
55.6361508468, 37.3843403401, 23, 4fc5a779e4b0a39ab0d11e1d, ZVS
55.6237814738, 37.3864984723, 8, 4fc91664e4b090ae8f8d2ec7, родниковая ул. д.18
55.6271650982, 37.4118483305, 1, 4fa76896e4b063f1238d8758, Утро в одиночестве(((
55.6307127709, 37.4081050145, 3, 4fb4fe03e4b08e75bf01c88c, Simplex Алюминиевый Дивизион
55.6107962123, 37.3849961505, 13, 4fb7bc51e4b0397fc08ccf1b, Sweet homie
55.6200482174, 37.3881912231, 1947, 4d128ca9d0fda093d6b4ac57, METRO Cash & Carry
55.6107962123, 37.3849961505, 0, 4f58b724e4b08e27a0e37f8a, Дом БуРиМе
55.6107962123, 37.3849961505, 142, 4cd050bf48b8370414c4f1de, Картмазово
55.6131976282, 37.4146462565, 0, 4e0a18e3b3ad23ff5400dbcc, Dima's home
55.639083, 37.409081, 3, 4e7a9611aeb7fe51ed05e224, WingAuto
55.6401325272, 37.4113440514, 10, 4f968c4cd5fb282730c39c5e, Гаражно-строительное товарищество ЛАДА
55.616433, 37.381991, 1, 4f8a7dbae4b09582a34fb2ba, Пробка В Сторону Области
55.6159937602, 37.3810230236, 10, 4f2bd0a1e4b0de3552e76cd1, институт полиомиелита
55.6195150798, 37.395401001, 2881, 4dafd642cda12a5f1ae6a8bc, Киевское шоссе
55.6411349893, 37.4090480972, 1, 4bc20b8b920eb71399851b2c, ул. Волынская Д.8
55.6187564303, 37.3935610208, 879, 4c7616311b30a093613cf109, Advance Auto BMW
55.640648, 37.405833, 110, 4f88566ee4b0a95f92dd7587, Дом Насти
55.6289511863, 37.390758017, 36, 4f79fcd6e4b0eedfe85fdc72, Дом
55.6329492919, 37.3956147561, 133, 4f35726ee4b0aa70b3708118, Igor's home
55.6316579815, 37.3942565497, 38, 4f6ac5dce4b0d8154b88bc26, автобус 707
55.6311747292, 37.3998941076, 23, 4f26a301e4b0717a6a93f135, Пробка на улице Родниковая и рядом с ЗВС
55.6287715043, 37.3907646849, 26, 4f808173e4b0c7b8552d7092, Дома
55.6314717727, 37.3972290286, 12, 4f744057e4b08bf0db6bda5d, Стою Утром Туда,вечером Обратно
55.6289984551, 37.390785317, 14, 4f7b2bf9e4b05c0cca1393b9, Дворик
55.641174, 37.389499, 1, 4f9682d9e4b00200cd800c76, Гараж ЕНоТа :)
55.6387311981, 37.3793767928, 58, 4f7815a8e4b0c8b498ab0eaa, Родниковая Улица Д.6
55.6310399442, 37.4028727235, 13, 4f38b575e4b08f009acdf5aa, Остановка ЗВС
55.629038, 37.397265, 1, 4f9d41c3e4b0b38d302e6b51, Природа
55.6329492919, 37.3956147561, 1, 4f707a32e4b07e41f10b4b6d, Квартирка 16к.3
55.6288171502, 37.3905739559, 33, 4eca913899115348dc875ae7, Загородное шале, намбер ван! Подмосковная Франция
55.6287860952, 37.390688156, 6, 4f538e74e4b063296e3531ec, Продукты 24 часа
55.6374740105, 37.382935093, 4, 4fd4aa80e4b003bf7af4126f, Домик феи:-)
55.641344, 37.403544, 55, 4f0ac8cee4b0ca3a5e98179a, "АвтоГран"
55.6414967702, 37.4015295878, 12, 4fa25848e4b0b905c1010d2b, Гараж-стоянка
55.640774088, 37.405866622, 18, 4fafc20de4b03b80556a25d6, ул. Авиаторов, д. 9, к. 1
55.629068, 37.389988, 2, 4f7cc1f1e4b0f3f027cc5c67, Кто-нибудь
55.6320342666, 37.3926630224, 11, 4e72375c52b16b2491b82a1f, Пробка на Родниковой
55.6412765577, 37.3860909942, 10, 4ec8f44ef79041351e76ea90, Гараж Димона
55.631975, 37.392558, 0, 4efd9c31f790570bcff9d6a9, Очистные
55.6329492919, 37.3956147561, 0, 4f357210e4b051869ff4969a, Igor's home
55.628742, 37.390616, 0, 4f7a650fe4b07183b47676d0, Остановка 343
55.6382716537, 37.3819574839, 31, 4ee1ad8193ad88a6be21b80a, Секретный Бункер КГБ
55.6194550351, 37.3937399726, 279, 4dfdc4a2b0fb84d7ace4ca37, По Дороге В Москву
55.6387311981, 37.3793767928, 2, 4ed1fd3277c8ea62fe0579f8, у пахана
55.631589, 37.390098, 1, 4fc39c24e4b0524b5d1ec8aa, Соленья-варенья хоум!
55.6385548653, 37.3804020259, 46, 4f670963e4b0777dfeab10db, Маршрутка 343
55.6326474177, 37.39031568, 3, 4f2d893de4b07ca31556cca5, Пьяная дорога в Передос
55.6391029354, 37.3822273927, 2, 4f9942a8e4b031f829aac8c2, Остановка у травмапункта
55.640444, 37.384495, 1, 4f8c4ec6e4b0cec3ade46a09, Гараж Сереги
55.6190318658, 37.3972905827, 284, 4b9a3a63f964a520d6a535e3, Volvo Car City
55.6391296387, 37.3831214905, 1, 4e9fe822be7b667c5fba3652, Сакура
55.622497, 37.423218, 0, 4f476359e4b0a69abae3d1d8, Ферма Мясная
55.6183204651, 37.4260177612, 0, 4f422555e4b0f6acbd06c06b, Ламинат-Рутения
55.6402804968, 37.415151097, 140, 4d9ac904335ab60cd730ecf9, НПЦ Медицинской Помощи Детям
55.6310399442, 37.4028727235, 13, 4f38b575e4b08f009acdf5aa, Остановка ЗВС
55.6328163147, 37.4051856995, 1, 4fc86dc3e4b08b8c9f0adc66, Храм НПЦ
55.6131976282, 37.4146462565, 0, 4e0a18e3b3ad23ff5400dbcc, Dima's home
55.6411349893, 37.4090480972, 7, 4f01abbfc5126f14b91fd21c, Дача родителей
55.611056529, 37.4239485249, 5, 4dc7abd1887717c8805890dd, Скотобойня
55.6353478917, 37.4252837371, 11, 4fbab989e4b03e1f0d536660, Marusenka House
55.63336, 37.41291, 0, 4f86fbbde4b0a1e088661eab, Занятия по химии у Андрея Владиевича, ул. Раменки
55.6401325272, 37.4113440514, 10, 4f968c4cd5fb282730c39c5e, Гаражно-строительное товарищество ЛАДА
55.6411349893, 37.4090480972, 1, 4bc20b8b920eb71399851b2c, ул. Волынская Д.8
55.6363175427, 37.419025898, 2, 4f71fb687beb1d18abcff47b, ООО "Спутниковые инновационные космические системы"
55.639083, 37.409081, 3, 4e7a9611aeb7fe51ed05e224, WingAuto
55.6353478917, 37.4252837371, 1, 4fcdf1f8e4b09bf9b1719a83, Merkyl Home
55.6279070997, 37.4277222881, 61, 4f7e8f69e4b0a254a11b2fbe, Пробка на киевке
55.6353478917, 37.4252837371, 220, 4d3efec78edf3704f88bc9a5, Деревня Румянцево
55.6356513961, 37.4247980118, 35, 4e941bdbcc21f921aadda25f, BEBA KIDS
55.61927, 37.401044, 1, 4fcce803e4b060a17cff13ab, Маршрутка 705
55.6353478917, 37.4252837371, 87, 4ed3dca6e5faa5ec06d2a20e, Johny's Luxury Village
55.619382, 37.400791, 1, 4e2ac66a14955dbf7ad2b2cf, Бубина Тачка
55.6265716553, 37.4265022278, 0, 4fd1f4ffe4b07b1232fafa81, такая пробка жестокая
55.6272239685, 37.4269866943, 0, 4fa77c50e4b063f123988235, Точка у Роби
55.6272239685, 37.4269866943, 2, 4fa77c7ce4b0cfe54e62f906, Точка у Роби
55.6189812044, 37.3984191358, 1, 4fa7b43be4b0d607baaa4c99, Лекина Хата
55.6353478917, 37.4252837371, 2, 4fca62dfe4b0c116822b3c43, Sweet Home Rumyantsevo
55.6353478917, 37.4252837371, 7, 4f9c2014e4b0a3d1dc1672d3, Сады Мосхладкомбинат
55.6353478917, 37.4252837371, 56, 4d4314077fb0548192a17179, деревня Румянцево
55.6188178682, 37.5003660932, 1, 4f159999e4b0a6ade4640c28, Fashion Look
55.625548, 37.428322, 1, 4f96f909e4b0dc75e5b3f514, Продукты 24
55.6213786187, 37.4280775144, 1, 4f96fab9e4b0722f51b17b53, Д О М А
55.6314362429, 37.4265575409, 0, 4fb62981c2ee040f3e10517c, Настроение
55.6314120166, 37.4266862869, 0, 4fb60d23c2ee040f3e0c77a6, Модный свет
55.6251189868, 37.4162469101, 11, 4fb9171fe4b042b08ed5dfd5, Шаляпинский родник
55.6245275852, 37.4123298122, 22, 4f89acdee4b057e280b354c7, Графские пруды
55.6267420253, 37.4211468121, 77, 4c76168cff1fb60c7917f8a7, Advance Auto BMW
55.6273338588, 37.4239385906, 27, 4f98ff06e4b0d32329cd76f1, Остановка Румянцево Епт
55.62464, 37.414209, 4, 4fb8f955e4b029dcb23326cf, Пробка на Киевке. Встали.
55.625361, 37.417339, 3, 4fca064be4b04ba0d0c64a2f, Киевка
55.624438, 37.412696, 1, 4f9c2de4e4b02343c84bc152, У Бомбилы В Тачиле
55.629864, 37.420006, 1, 4eb011a96c250ddebe9340ca, Spa Eco System
55.6237498851, 37.4108842637, 7, 4f76bceee4b05c37fac83155, Перекресток Румянцево
55.6359237346, 37.4417606634, 1, 4fa901bde4b016ac7d6f1ac4, Tanto
55.6427916906, 37.4119558749, 186, 4d5a79f9e092a35d0b1b0b0c, ГУЗ Городская Больница N17
55.628088, 37.420917, 0, 4fb133fee4b0c546fb665324, е@..й мост
55.6307127709, 37.4081050145, 3, 4fb4fe03e4b08e75bf01c88c, Simplex Алюминиевый Дивизион
55.629916, 37.421576, 2, 4f808700e4b05d42de379f13, Съезд на Киевку
55.640648, 37.405833, 110, 4f88566ee4b0a95f92dd7587, Дом Насти
55.6353478917, 37.4252837371, 5, 4f9be12fe4b0edc560f5cfe6, Дом Гаечки (в гостях у Чип и Дейл'а)
55.6341373847, 37.4393033981, 5160, 4c6699db19f3c9b68a35a0ff, Бизнес-парк "Румянцево"
55.624153, 37.436348, 1, 4fb7b7c3e4b0762202b9b1ab, BBQ Party 'У Влада'
55.6353478917, 37.4252837371, 1, 4fcdf1f8e4b09bf9b1719a83, Merkyl Home
55.621933, 37.437804, 1, 4fc4d33ae4b01ac8e1afbe09, Французский
55.6213786187, 37.4280775144, 2, 4fd3eca0e4b098b0829152e8, У папочки)
55.6273338588, 37.4239385906, 27, 4f98ff06e4b0d32329cd76f1, Остановка Румянцево Епт
55.6183204651, 37.4260177612, 0, 4f422555e4b0f6acbd06c06b, Ламинат-Рутения
55.6279070997, 37.4277222881, 61, 4f7e8f69e4b0a254a11b2fbe, Пробка на киевке
55.611056529, 37.4239485249, 5, 4dc7abd1887717c8805890dd, Скотобойня
55.6367267994, 37.4423512084, 18, 4fb23006e4b00dd091b09bf1, ESPERANTO
55.628088, 37.420917, 0, 4fb133fee4b0c546fb665324, е@..й мост
55.635953, 37.441799, 1, 4f95188ce4b0a20c278e651b, НЗбанк
55.635954521, 37.4431668313, 2, 4f8d7626e4b041ba44e60502, Салон Красоты Be Cool
55.6353478917, 37.4252837371, 220, 4d3efec78edf3704f88bc9a5, Деревня Румянцево
55.625548, 37.428322, 1, 4f96f909e4b0dc75e5b3f514, Продукты 24
55.6213786187, 37.4280775144, 1, 4f96fab9e4b0722f51b17b53, Д О М А
55.6272239685, 37.4269866943, 0, 4fa77c50e4b063f123988235, Точка у Роби
55.6272239685, 37.4269866943, 2, 4fa77c7ce4b0cfe54e62f906, Точка у Роби
55.6356513961, 37.4247980118, 35, 4e941bdbcc21f921aadda25f, BEBA KIDS
55.6265716553, 37.4265022278, 0, 4fd1f4ffe4b07b1232fafa81, такая пробка жестокая
55.6353478917, 37.4252837371, 5, 4f9be12fe4b0edc560f5cfe6, Дом Гаечки (в гостях у Чип и Дейл'а)
55.619713068, 37.4425059557, 5, 4e8152d37ee6744f1fed1c57, Склад Логолэнд
55.6359237346, 37.4417606634, 1, 4fa901bde4b016ac7d6f1ac4, Tanto
55.6196647019, 37.4445195193, 2, 4f896d3fe4b0c71a71b3e75b, Стейл
55.6314120166, 37.4266862869, 0, 4fb60d23c2ee040f3e0c77a6, Модный свет
55.6314362429, 37.4265575409, 0, 4fb62981c2ee040f3e10517c, Настроение
55.618837, 37.444131, 1, 4fc5f425e4b0b383d548ec79, Склад ТД7
55.6353478917, 37.4252837371, 7, 4f9c2014e4b0a3d1dc1672d3, Сады Мосхладкомбинат
55.6185031642, 37.4457150992, 3, 4fb12102e4b01cbf31153c14, =СеМеН= в армейке!
55.6353478917, 37.4252837371, 56, 4d4314077fb0548192a17179, деревня Румянцево
55.6353478917, 37.4252837371, 2, 4fca62dfe4b0c116822b3c43, Sweet Home Rumyantsevo
55.6353478917, 37.4252837371, 87, 4ed3dca6e5faa5ec06d2a20e, Johny's Luxury Village
55.6197454657, 37.4480997843, 22, 4d84613140a7a35d391d0abe, РДС-Сстрой (склад)
55.6188178682, 37.5003660932, 1, 4f159999e4b0a6ade4640c28, Fashion Look
55.6291130163, 37.4305512784, 309, 4bb4adf8a705952135841bce, Киевка
55.6340525983, 37.4398827553, 1111, 4e16e7dd1fc7d99db5c7a37d, Кофеин
55.6368867862, 37.4345397949, 129, 4f39059e7beb8cc4345c3fe2, HomeMe.ru HQ & Showroom
55.6354488644, 37.4362768893, 57, 4f4b5d65e4b04587838258a0, ГазпромИнформ
55.6372284269, 37.4351153239, 68, 4f742587e4b02d0478172093, Gosha Turbo Tech
55.634225669, 37.4297676976, 23, 4fa3acb3e4b0dd0f1141d35d, CCG
55.636049, 37.435699, 50, 4f5f093ee4b04ddc3923ddcc, Credit Collection Group
55.63569, 37.437002, 46, 4e9bb63530f87c966cc4e8b0, Учебно-Реабилитационный Центр medi Rus
55.63565, 37.436798, 132, 4e9e5599d22d38ff2b5c600f, Дикая Орхидея
55.6351666045, 37.4375841515, 168, 4dca589bfa7684db08fe6244, Subway БП Румянцево
55.635665, 37.436097, 92, 4d2c3407f7a9224b58eb15a0, "Калипсо"
55.6367759232, 37.4347417703, 12, 4fb09481e4b09cca62488674, Кораблик Офис
55.635098, 37.437071, 6, 4f742a3be4b02c4c6cf88e54, Проектный офис СУИМ
55.6354600682, 37.4374659947, 29, 4e6b4baafa76cd0f771068c9, Гипермаркет Игрушек Бегемот
55.6338560956, 37.4396770021, 435, 4ebcbebfd3e38e6b0bd76968, Beeline Office
55.63680899, 37.4347554541, 20, 4f4b2adde4b04587835872da, Офис KAPRICCI
55.6341373847, 37.4393033981, 5160, 4c6699db19f3c9b68a35a0ff, Бизнес-парк "Румянцево"
55.6168320395, 37.4483229979, 83, 4db3cc94ec8e571a35cf90a1, Хованское северное кладбище
55.611355, 37.44252, 1, 4fd59f86e4b0a071e22028a9, Линия 34Г (@хованское кладбище)
55.6182204274, 37.4625840392, 7, 4f50d047e4b0b5f8689cf64e, МакДак Мега
55.6168860573, 37.4616723665, 5, 4f8e7691e4b0036b6f1cac9c, Мосрентген
55.6179728886, 37.4739642789, 1, 4ed0eab729c223f9296f9298, Ura's place
55.6197454657, 37.4480997843, 22, 4d84613140a7a35d391d0abe, РДС-Сстрой (склад)
55.6185031642, 37.4457150992, 3, 4fb12102e4b01cbf31153c14, =СеМеН= в армейке!
55.6196647019, 37.4445195193, 2, 4f896d3fe4b0c71a71b3e75b, Стейл
55.618837, 37.444131, 1, 4fc5f425e4b0b383d548ec79, Склад ТД7
55.619713068, 37.4425059557, 5, 4e8152d37ee6744f1fed1c57, Склад Логолэнд
55.6298240591, 37.4455554441, 453, 4e343fdfae60795fcfdf243e, Коттеджный Поселок Дудкино
55.6237668397, 37.4577418294, 16, 4e0efad4a8099e15260e0804, Фазенда Barrky-house
55.6293792725, 37.4562187195, 2, 4f48d9c1e4b0bde509615034, OBI
55.6305207685, 37.4595444156, 4, 4fbbd540e4b0efa7dad772c0, Продукты
55.623828, 37.445408, 4, 4f4f797de4b05017c917e272, Металлобаза "У Хачей"
55.620793, 37.449174, 0, 4ebccfe39adf8b96f8e7ccb4, Cyborg City
55.6237668397, 37.4577418294, 1, 4fd50215e4b002c9e8ac710e, СНТ "Круиз"
55.6237668397, 37.4577418294, 2, 4f652642e4b0eae10b098e26, Murat's House
55.6253972274, 37.4414025058, 140, 4dc51a33c65b89d3ca651454, Строймастер
55.627112673, 37.4375086876, 202, 4e8da32fb63445c4a538335f, Авторынок На Киевсокм Шоссе
55.629558508, 37.4415149816, 106, 4e331a86b61cd25ad4a531cf, Дудкино Поселок
55.626749, 37.445847, 7, 4fb2826ce4b0a0d79a910846, Кухня
55.629558508, 37.4415149816, 191, 4eb40188991165b761c69bfa, Sweet Home
55.6319427202, 37.4711875612, 39, 4fb16a29e4b05af0a200ff97, Снт Круиз 108 Участок)
55.62962, 37.445881, 152, 4dc7d8b17d8b14fb4662e27a, Парк отель "Парус"
55.629558508, 37.4415149816, 26, 4f23f5afe4b063d4fffabeca, Дудкино, 13
55.626861, 37.445846, 5, 4fb509a8e4b0e0f1459768db, На Качелях
55.621835, 37.46449, 1, 4fa2bf9ae4b0dc1d01301eea, Гараж
55.6288177009, 37.4432335678, 44, 4e5f1344c65bba7166a1a73e, QPQ Startup studio
55.6218764862, 37.4648366146, 3, 4f292da9e4b0acec382d6af8, Фотосалон #1
55.629558508, 37.4415149816, 6, 4f39c203e4b0a22295e147f0, My Bed
55.629558508, 37.4415149816, 3, 4f64b2cce4b05c1d598dca95, sweet home
55.629558508, 37.4415149816, 1, 4fce22fae4b0c300d5121198, У дяди Абы дома
55.6297147684, 37.4461756953, 95, 4dbafc774b222080d36c4da9, Trash Place
55.6237668397, 37.4577418294, 1, 4f119e5ae4b0d85e524f14ce, В гостях у Пикачу
55.629653, 37.446248, 132, 4ebd841e9adf8b96f93c8bd4, Home
55.62962, 37.446268, 77, 4ebbc9c3b8f7074b34943fcd, Навсегда В Этом Месте
55.6308552222, 37.4657952368, 69, 4fab7820e4b0685b5aee16da, РиО Инвест Групп
55.6387360044, 37.4599534419, 184, 4f7a87ffe4b07d8b1f19b83e, Долбовыезд
55.6258513976, 37.439502523, 4, 4f476729e4b06a7740bd1f2b, Пробка На Хованке
55.6297769308, 37.445742517, 29, 4f3d1eaee4b075aab2412a55, Кафе "Домашний Очаг"
55.630476, 37.459528, 11, 4fb9080fe4b020ff70e746e9, В Своей Машинке <3
55.629558508, 37.4415149816, 47, 4f81fb7fe4b05766b328afac, Sweet Home
55.626347612, 37.4402792162, 33, 4e4115aad22d6fdb87db52f3, Строительный рынок
55.629558508, 37.4415149816, 16, 4ee902360aaff80c697571d0, Askhabs Kung-fu Temple
55.6314441282, 37.4484623977, 24, 4f354b9ee4b064276b84b2e5, деревня дудки,Сура жжет)
55.6256551687, 37.4429036392, 1, 4e67121cb0fbcbb043f54fd7, Прачечная "Чистый мир"
55.629558508, 37.4415149816, 19, 4da7222e1e725f12297c57f9, MashaMarat House
55.6237668397, 37.4577418294, 4, 4ee36b886da14e7d98b01452, На доме епта!)
55.6237668397, 37.4577418294, 2, 4f652642e4b0eae10b098e26, Murat's House
55.6237668397, 37.4577418294, 1, 4fd50215e4b002c9e8ac710e, СНТ "Круиз"
55.6305207685, 37.4595444156, 4, 4fbbd540e4b0efa7dad772c0, Продукты
55.6237668397, 37.4577418294, 1, 4f119e5ae4b0d85e524f14ce, В гостях у Пикачу
55.6237668397, 37.4577418294, 58, 4e575f6818a802f9c8b81152, Karina Krit's Home
55.6237668397, 37.4577418294, 4, 4ee36b886da14e7d98b01452, На доме епта!)
55.626053, 37.468589, 1, 4fc267dee4b07c20ea23aa23, Кядян Дудкино
55.6432387402, 37.4714255333, 2453, 4bdc901c4b1f9521cbd3670b, АЗС BP и Wild Bean Cafe
55.6218764862, 37.4648366146, 3, 4f292da9e4b0acec382d6af8, Фотосалон #1
55.621835, 37.46449, 1, 4fa2bf9ae4b0dc1d01301eea, Гараж
55.6097988084, 37.4605227051, 73, 4f3c2c49e4b0c533faf0adcb, Home,sweet home :)
55.6126861572, 37.4639625549, 1, 4fcdba4ee4b0a3aa24da51c3, Сбербанк. Отделение Мосрентген.
55.6119776774, 37.462348938, 29, 4f1151131081cbea04f57d87, Войсковая Часть №35489
55.6387360044, 37.4599534419, 184, 4f7a87ffe4b07d8b1f19b83e, Долбовыезд
55.612038, 37.46143, 2, 4e3fd83bc65b4ec27600d4ae, Центр МЧС 'Лидер'
55.6103470163, 37.4596706143, 11, 4f26a29de4b0e12083c71a88, МЧС, теннисные корты
55.6405291306, 37.4751496986, 829, 4ed9ca4fd3e346be339dc35a, Старшая Школа ЦО 109
55.609979, 37.46002, 1, 4f8c2108e4b0e81f69e7b564, Телек На Халяво
55.6299462958, 37.4743652344, 2046, 4bf7e6815ec320a123ac87d3, Лейпциг
55.626197, 37.486086, 1074, 4cc7d901afcfb71370197089, Перекресток
55.6403702432, 37.462031261, 430, 4dfa65fc52b1a82364e67c41, Пост Дпс Ленинский
55.6459149738, 37.4684085531, 1522, 4e7ba3e1b8f7c6422ef26158, Ленинский 135
55.6402458346, 37.4619914091, 58, 4fb07f46e4b0dfd9ca57501f, Welcome to Moscow city
55.6212714042, 37.4746643765, 235, 4f2456f6e4b063d4006f8f62, Мосренген Luxury village
55.6415568836, 37.4658507493, 700, 4e7baa32d22dc5294f7e4842, Пост ДПС на Ленинском
55.6214135762, 37.475721781, 154, 4f931981e4b0aed81f666ad5, пятак
55.6189526793, 37.4839383665, 1055, 4d482b484e7a6ea80fee7232, АЗС BP
55.638069463, 37.4604255522, 218, 4e22e7b0fa761d67108add3f, Стационарный Пост ДПС #107
55.6353146682, 37.4637595149, 3, 4f85457ae4b041623e3c4130, Арка между 12 и 13 подъездом дома номер 2
55.6179728886, 37.4739642789, 284, 4ea1dd7a93ad755e36b722cb, BDSM Салон "Пыльная Киска"
55.6365573518, 37.4628349151, 1, 4f0afea3e4b033211c3be172, Баскин роббинс
55.638446, 37.464987, 1, 4f6ef8f0e4b0d638a276bfe2, Фиста хата
55.636954, 37.461662, 0, 4f843398e4b07f6eb9409c53, Ромашкин Артур
55.637831, 37.458657, 19, 4fc0bcf8e4b0b469de849935, Пробка На Съезде Со Мкада
55.6387937307, 37.4598945638, 29, 4f0b5255e4b0671f2a8a029d, Тропарь
55.6206212071, 37.473179281, 305, 4c1a56f28b3aa5936b70955f, Мосрентген, конечная
55.6377345995, 37.4598913902, 7, 4ef2452a0e617e29c6e5d326, Нехорошая Квартира
55.6251812101, 37.4840949401, 297, 4c6971c93bad2d7f7ad9afee, Супермаркет BILLA
55.6382007862, 37.4611605507, 1, 4fc6a5c9e4b0505c6e64d2c4, Азс Газпромнефт Мкад 46 Км
55.637814, 37.460568, 1, 4f296aa8e4b092dd9d790bbf, Квартира Дока
55.6397126825, 37.4625527527, 7, 4ef4813ebe7b8420bbb83017, Автомойка в Подземке
55.6387954398, 37.4588047353, 7, 4fc46c0de4b0624721efe34f, Пробка У МКАДа
55.640796, 37.463931, 1, 4fa4fda0e4b041937590d70d, Андрюшкина Машинка
55.6240630497, 37.477104954, 40, 4f7c9edfe4b077ebda4e49d0, Перекрыли Ленинский
55.6408641806, 37.4577294628, 1, 4f895611e4b060b7f74c6813, Машина Богдана
55.6372323346, 37.4565242294, 11, 4fbf202ee4b042c7ab450002, Бизнес Парк Румянцево
55.6278102235, 37.4787102577, 63, 4dda828dd1647fcf3e92e822, Теплый Стан 25 К5
55.638936, 37.459181, 1, 4fb1f74fe4b08862338e8ab0, Автобус Москва-Наро-Фоминск
55.640915, 37.462741, 0, 4f3057d2e4b0124abb7a1f82, Фуу
55.6436226633, 37.474642224, 730, 4d98a75b647d8cfae665f43d, Сахарный Лев
55.614909, 37.480043, 1, 4f9d1367e4b06091694f15e3, Шиномонтаж у Хаджибулы
55.6212809, 37.4792225, 0, 4fc22a88e4b03f9cf9feb4b0, Бассейн Солнечный
55.6212158203, 37.4792251587, 1, 4fd5e063e4b09ba56910de5d, у репетитора
55.6121766561, 37.4901823287, 17, 4f06920e02d5d2e6115146aa, ул. Соломатина дом 5
55.613605, 37.482605, 4, 4fb09af7e4b07f15cf843768, Маршрутка 804
55.6377901572, 37.4944897877, 506, 4e4e051d483bb77048fbdca8, Тропарёвский парк
55.6170488867, 37.4983232088, 119, 4df3c12e6284fefe8fc38d85, Профсоюзная 156 к 1
55.623392, 37.499758, 127, 4db26aa293a073feb21b7926, Молочная Кухня
55.62435, 37.497977, 1, 4f6af6e8e4b0e15b86d3dff9, Креатив Бой
55.624043, 37.497209, 1, 4faaa8dde4b08f6086243202, ПТУ Футбольное Поле
